KEY1,Χρόνος Παράδοσης,Regional Unity,Full Address,,Account : Site : Site PostCode
Κωδ.Πρ.: 231803,24,ΠΕΛΛΑΣ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-138,,58100
Κωδ.Πρ.: 120530,24,ΗΛΕΙΑΣ,ΜΑΝΩΛΟΠΟΥΛΟΥ-69,,27131
Κωδ.Πρ.: 100863,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΑΝΔΡΕΑ ΠΑΠΑΝΔΡΕΟΥ-75,,56728
Κωδ.Πρ.: 231798,24,ΚΑΣΤΟΡΙΑΣ,ΔΙΟΙΚΗΤΗΡΙΟΥ-23,,52200
Κωδ.Πρ.: 122810,24,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΜΙΧΑΛΑΚΕΑ ΚΑΙ ΠΑΝΑΙΤΩΛΙΚΟΥ 1,,30100
Κωδ.Πρ.: 124500,24,ΡΕΘΥΜΝΟΥ,ΓΕΩΡΓΙΟΥ ΚΟΥΡΜΟΥΛΗ-71,,74100
Κωδ.Πρ.: 120516,24,ΜΕΣΣΗΝΙΑΣ,ΝΑΥΑΡΙΝΟΥ-101,,24100
Κωδ.Πρ.: 232795,24,ΚΑΡΔΙΤΣΑΣ,ΔΗΜΗΤΡΗ ΤΕΡΤΙΠΗ-20,,43100
Κωδ.Πρ.: 123353,24,ΙΩΑΝΝΙΝΩΝ,ΑΡΧΙΕΠΙΣΚΟΠΟΥ ΜΑΚΑΡΙΟΥ-26,,45500
Κωδ.Πρ.: 100968,24,ΑΡΚΑΔΙΑΣ,ΔΕΛΗΓΙΑΝΝΗ-2,,22100
Κωδ.Πρ.: 233263,24,ΞΑΝΘΗΣ,ΑΝΔΡ. ΔΗΜΗΤΡΙΟΥ & ΚΑΒΑΛΑΣ-9,,67100
Κωδ.Πρ.: 120520,24,ΚΟΡΙΝΘΙΑΣ,ΠΑΠΑΝΙΚΟΛΑΟΥ-63,,20300
Κωδ.Πρ.: 232791,24,ΛΑΡΙΣΑΣ,ΛΑΜΠΡΑΚΗ ΓΡ.-9,,41447
Κωδ.Πρ.: 231781,24,ΠΙΕΡΙΑΣ,ΜΟΥΣΑΦΙΡΟΠΟΥΛΟΥ-28,,60062
Κωδ.Πρ.: 231783,24,ΚΟΖΑΝΗΣ,ΔΗΜΟΚΡΑΤΙΑΣ-2,,12244
Κωδ.Πρ.: 122806,24,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΠΑΠΑΣΤΡΑΤΟΥ-75,,30131
Κωδ.Πρ.: 123352,24,ΙΩΑΝΝΙΝΩΝ,Γ. ΠΑΠΑΝΔΡΕΟΥ 38 & ΠΕΡΑΙΒΟΥ,,45444
Κωδ.Πρ.: 230445,24,ΔΡΑΜΑΣ,ΜΑΒΙΛΗ 8 & ΠΑΠΑΡΡΗΓΟΠΟΥΛΟΥ-15,,54630
Κωδ.Πρ.: 122805,24,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΚΟΚΚΑΛΗ-49,,30131
Κωδ.Πρ.: 230431,24,ΔΡΑΜΑΣ,ΒΑΣ. ΚΩΝΣΤΑΝΤΙΝΟΥ-26,,66300
Κωδ.Πρ.: 232785,24,ΛΑΡΙΣΑΣ,ΚΑΡΑΘΑΝΟΥ-74,,41222
Κωδ.Πρ.: 233261,24,ΞΑΝΘΗΣ,ΔΙΟΜΗΔΕΙΑ,,67100
Κωδ.Πρ.: 122802,24,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΙΛΑΡΧΟΥ ΤΖΑΒΕΛΛΑ-74,,30300
Κωδ.Πρ.: 122803,24,ΦΘΙΩΤΙΔΑΣ,ΠΑΠΑΘΑΝΑΣΙΟΥ 15 & ΠΥΘΙΑΣ,,35100
Κωδ.Πρ.: 100797,24,ΛΑΡΙΣΑΣ,ΠΑΤΡΟΚΛΟΥ & ΔΕΥΚΑΛΙΩΝΟΣ 16,,41222
Κωδ.Πρ.: 229900,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΠΑΠΑΝΙΚΟΛΑΟΥ Γ.-122,,57010
Κωδ.Πρ.: 231777,24,ΚΟΖΑΝΗΣ,ΥΨΗΛΑΝΤΟΥ 4 & ΣΙΑΚΑΒΑΡΑ Μ.,,50100
Κωδ.Πρ.: 120511,24,ΑΡΓΟΛΙΔΑΣ,ΜΙΝΩΟΣ-2Α,,21056
Κωδ.Πρ.: 122798,24,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΠΑΝΕΠΙΣΤΗΜΙΟΥ-56,,30100
Κωδ.Πρ.: 232783,24,ΛΑΡΙΣΑΣ,ΗΡ. ΠΟΛΥΤΕΧΝΕΙΟΥ-220,,41221
Κωδ.Πρ.: 231772,24,ΠΙΕΡΙΑΣ,ΖΑΛΟΓΓΟΥ-11,,60133
Κωδ.Πρ.: 231774,24,ΠΕΛΛΑΣ,18ΗΣ ΟΚΤΩΒΡΙΟΥ-10,,58200
Κωδ.Πρ.: 100493,24,ΑΧΑΪΑΣ,ΠΑΤΡΩΝ-ΑΘΗΝΩΝ 158 & ΠΑΝΕΠΙΣΤΗΜΙΟΥ 343,,26443
Κωδ.Πρ.: 232781,24,ΛΑΡΙΣΑΣ,Ε. ΓΟΥΝΙΤΣΙΩΤΟΥ-2,,40100
Κωδ.Πρ.: 231774,24,ΠΕΛΛΑΣ,18ΗΣ ΟΚΤΩΒΡΙΟΥ-10,,58200
Κωδ.Πρ.: 123350,24,ΙΩΑΝΝΙΝΩΝ,ΧΡΙΣΤΟΒΑΣΙΛΗ 34 & ΣΠΥΡΟΥ ΛΑΜΠΡΟΥ,,45333
Κωδ.Πρ.: 124489,24,ΗΡΑΚΛΕΙΟΥ,ΛΕΩΦ. ΑΛΕΞ ΠΑΠΑΝΑΣΤΑΣΙΟΥ 26  & ΠΑΡΑΣΚΕΥΟΠΟΥΛΟΥ,,71306
Κωδ.Πρ.: 120498,24,ΚΟΡΙΝΘΙΑΣ,ΑΓΙΑΣ ΜΑΡΙΝΑΣ-100,,20002
Κωδ.Πρ.: 120493,24,ΚΟΡΙΝΘΙΑΣ,Π.Ε.Ο. ΚΟΡΙΝΘΟΥ - ΠΑΤΡΩΝ-77,,20002
Κωδ.Πρ.: 231764,24,ΓΡΕΒΕΝΩΝ,ΜΑΚΕΔΟΝΟΜΑΧΩΝ-14,,51100
Κωδ.Πρ.: 120497,24,ΗΛΕΙΑΣ,ΠΛΑΤΕΙΑ ΗΦΑΙΣΤΟΥ-18,,27100
Κωδ.Πρ.: 120504,24,ΚΟΡΙΝΘΙΑΣ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-109,,20200
Κωδ.Πρ.: 120490,24,ΜΕΣΣΗΝΙΑΣ,ΝΕΔΟΝΤΟΣ 64 & ΠΟΛΥΒΙΟΥ,,24100
Κωδ.Πρ.: 100599,24,ΚΟΡΙΝΘΙΑΣ,ΔΑΜΑΣΚΗΝΟΥ-30,,20100
Κωδ.Πρ.: 120480,24,ΑΧΑΪΑΣ,ΚΟΡΙΝΘΟΥ-71,,25100
Κωδ.Πρ.: 120484,24,ΑΡΓΟΛΙΔΑΣ,Ν.ΡΟΕΙΝΟΥ-9,,21100
Κωδ.Πρ.: 231768,24,ΚΟΖΑΝΗΣ,ΓΚΕΡΤΣΟΥ & ΠΑΤΡΙΑΡΧΟΥ ΦΩΤΙΟΥ Β',,50100
Κωδ.Πρ.: 229892,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ & ΥΨΗΛΑΝΤΟΥ,,57013
Κωδ.Πρ.: 123348,24,ΙΩΑΝΝΙΝΩΝ,ΣΑΚΕΛΛΑΡΙΟΥ-5,,45333
Κωδ.Πρ.: 122790,24,ΕΥΒΟΙΑΣ,ΚΩΤΣΟΥ-3,,34100
Κωδ.Πρ.: 230438,24,ΔΡΑΜΑΣ,ΠΛΑΤΕΙΑ ΕΛΕΥΘΕΡΙΑΣ-1,,66100
Κωδ.Πρ.: 230431,24,ΔΡΑΜΑΣ,ΒΑΣ. ΚΩΝΣΤΑΝΤΙΝΟΥ-26,,66300
Κωδ.Πρ.: 122791,24,ΕΥΒΟΙΑΣ,Γ. ΠΑΠΑΝΔΡΕΟΥ 5ο ΧΛΜ ΧΑΛΚΙΔΑΣ - ΑΡΤΑΚΗΣ,,34100
Κωδ.Πρ.: 229878,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΕΛ. ΒΕΝΙΖΕΛΟΥ & 7η ΠΑΡΑΛΙΑΚΗ,,57021
Κωδ.Πρ.: 230434,24,ΚΑΒΑΛΑΣ,ΑΒΕΡΩΦ 2 & ΕΡΥΘΡΟΥ ΣΤΑΥΡΟΥ,,65302
Κωδ.Πρ.: 122787,24,ΒΟΙΩΤΙΑΣ,ΚΑΡΑΓΙΑΝΝΟΠΟΥΛΟΥ-20,,32131
Κωδ.Πρ.: 230428,24,ΣΕΡΡΩΝ,ΠΟΛΥΤΕΧΝΕΙΟΥ-19,,62400
Κωδ.Πρ.: 230430,24,ΚΑΒΑΛΑΣ,ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ-3,,65302
Κωδ.Πρ.: 231760,24,ΚΑΣΤΟΡΙΑΣ,ΔΗΜΟΚΡΑΤΙΑΣ-1,,52100
Κωδ.Πρ.: 120477,24,ΚΟΡΙΝΘΙΑΣ,ΕΦΕΣΟΥ-3,,20100
Κωδ.Πρ.: 232771,24,ΜΑΓΝΗΣΙΑΣ,Κ. ΓΚΛΑΒΑΝΗ-96Δ,,38221
Κωδ.Πρ.: 120482,24,ΑΧΑΪΑΣ,ΕΛΛΗΝΟΣ ΣΤΡΑΤΙΩΤΟΥ-71,,26441
Κωδ.Πρ.: 100409,24,ΑΡΤΑΣ,ΠΛ.ΚΙΛΚΙΣ,,47100
Κωδ.Πρ.: 100871,24,ΛΑΡΙΣΑΣ,ΓΡΗΓΟΡΙΟΥ ΛΑΜΠΡΑΚΗ-27,,41447
Κωδ.Πρ.: 100797,24,ΛΑΡΙΣΑΣ,ΠΑΤΡΟΚΛΟΥ & ΔΕΥΚΑΛΙΩΝΟΣ 16,,41222
Κωδ.Πρ.: 122786,24,ΦΘΙΩΤΙΔΑΣ,ΑΘΗΝΩΝ-86,,35100
Κωδ.Πρ.: 232770,24,ΜΑΓΝΗΣΙΑΣ,ΟΔΥΣΣΕΩΣ 1 & Δ. ΠΟΛΙΟΡΚΗΤΟΥ,,38222
Κωδ.Πρ.: 120472,24,ΗΛΕΙΑΣ,ΚΑΡΚΑΒΙΤΣΑ-1,,27100
Κωδ.Πρ.: 120471,24,ΑΡΓΟΛΙΔΑΣ,ΚΥΠΡΟΥ-2,,21100
Κωδ.Πρ.: 120467,24,ΑΡΓΟΛΙΔΑΣ,ΑΓ. ΚΩΝΣΤΑΝΤΙΝΟΥ & ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ,,21200
Κωδ.Πρ.: 231759,24,ΚΑΣΤΟΡΙΑΣ,ΛΕΩΦ. ΓΟΥΝΑΡΑΔΩΝ,,52100
Κωδ.Πρ.: 231758,24,ΠΕΛΛΑΣ,ΕΓΝΑΤΙΑΣ-1,,58100
Κωδ.Πρ.: 232767,24,ΛΑΡΙΣΑΣ,ΦΑΡΣΑΛΩΝ-61,,41335
Κωδ.Πρ.: 124478,24,ΗΡΑΚΛΕΙΟΥ,ΛΕΩΦ. ΔΗΜΟΚΡΑΤΙΑΣ-83,,71306
Κωδ.Πρ.: 233258,24,ΞΑΝΘΗΣ,ΓΕΝΙΣΕΑ,,67064
Κωδ.Πρ.: 232766,24,ΜΑΓΝΗΣΙΑΣ,ΕΡΜΟΥ-203,,38221
Κωδ.Πρ.: 232765,24,ΜΑΓΝΗΣΙΑΣ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-35,,38221
Κωδ.Πρ.: 233256,24,ΡΟΔΟΠΗΣ,ΟΡΦΕΩΣ-28,,69100
Κωδ.Πρ.: 232761,24,ΜΑΓΝΗΣΙΑΣ,ΠΑΛΗΟΥΡΙΟΥ-161,,38500
Κωδ.Πρ.: 232760,24,ΛΑΡΙΣΑΣ,ΑΡΓΥΡΟΠΟΥΛΕΙΟΝ,,40100
Κωδ.Πρ.: 232764,24,ΛΑΡΙΣΑΣ,ΔΗΜΗΤΡΙΟΥ ΚΑΡΑΟΛΗ-16,,41334
Κωδ.Πρ.: 233254,24,ΡΟΔΟΠΗΣ,Γ. ΠΑΠΑΝΔΡΕΟΥ & ΦΙΛΙΠΠΟΥ,,69100
Κωδ.Πρ.: 123333,24,ΙΩΑΝΝΙΝΩΝ,21ης ΦΕΒΡΟΥΑΡΙΟΥ 162 & ΜΕΣΟΛΟΓΓΙΟΥ,,45221
Κωδ.Πρ.: 120457,24,ΑΧΑΪΑΣ,ΣΟΛΩΜΟΥ-127,,26333
Κωδ.Πρ.: 233255,24,ΕΒΡΟΥ,ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ-270,,68200
Κωδ.Πρ.: 232758,24,ΚΑΡΔΙΤΣΑΣ,ΣΑΡΑΝΤΑΠΟΡΟΥ & ΠΕΡΙΒΙΟΥ,,43100
Κωδ.Πρ.: 123339,24,ΙΩΑΝΝΙΝΩΝ,ΜΑΥΡΟΓΙΑΝΝΗ Π. & ΤΖΟΓΙΑ ΓΩΝΙΑ,,45445
Κωδ.Πρ.: 231751,24,ΠΙΕΡΙΑΣ,19ης ΜΑΪΟΥ-20,,60134
Κωδ.Πρ.: 122768,24,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΠΛΑΤΕΙΑ ΜΗΤΡΟΠΟΛΙΤΟΥ ΧΡΙΣΤΟΦΟΡΟΥ-3,,30100
Κωδ.Πρ.: 230426,24,ΚΑΒΑΛΑΣ,ΑΜΕΡΙΚΑΝΙΚΟΥ ΕΡΥΘΡΟΥ ΣΤΑΥΡΟΥ-207,,65201
Κωδ.Πρ.: 233247,24,ΕΒΡΟΥ,ΗΡΟΔΟΤΟΥ-37,,68131
Κωδ.Πρ.: 232753,24,ΚΑΡΔΙΤΣΑΣ,ΑΓ. ΔΗΜΗΤΡΙΟΥ-48,,43100
Κωδ.Πρ.: 232735,24,ΚΑΡΔΙΤΣΑΣ,ΚΑΡΑΪΣΚΑΚΗ-26,,43131
Κωδ.Πρ.: 232759,24,ΤΡΙΚΑΛΩΝ,ΝΤΑΗ-28-30,,42100
Κωδ.Πρ.: 122781,24,ΕΥΒΟΙΑΣ,ΠΑΡΑΛΙΑ ΚΥΜΗΣ,,34003
Κωδ.Πρ.: 233250,24,ΡΟΔΟΠΗΣ,ΜΑΚΕΔΟΝΙΑΣ-41,,69132
Κωδ.Πρ.: 123330,24,ΑΡΤΑΣ,ΑΛΕΞΑΝΔΡΟΥ ΖΑΡΑ-8,,47100
Κωδ.Πρ.: 231753,24,ΚΑΣΤΟΡΙΑΣ,ΓΙΑΓΚΟΠΟΥΛΟΥ-19,,52200
Κωδ.Πρ.: 231748,24,ΠΕΛΛΑΣ,Μ. ΑΛΕΞΑΝΔΡΟΥ,,58400
Κωδ.Πρ.: 231741,24,ΠΕΛΛΑΣ,ΗΡΩΩΝ ΠΟΛΥΤΕΧΝΕΙΟΥ-4,,18531
Κωδ.Πρ.: 232752,24,ΚΑΡΔΙΤΣΑΣ,ΚΟΥΜΟΥΝΔΟΥΡΟΥ 64 & ΕΛ. ΒΕΝΙΖΕΛΟΥ,,43100
Κωδ.Πρ.: 122772,24,ΒΟΙΩΤΙΑΣ,ΑΥΛΙΔΟΣ-10,,32200
Κωδ.Πρ.: 232755,24,ΤΡΙΚΑΛΩΝ,ΚΑΡΑΪΣΚΑΚΗ-63,,42100
Κωδ.Πρ.: 101121,24,ΗΡΑΚΛΕΙΟΥ,ΜΕΝΕΛΑΟΥ ΠΑΡΛΑΜΑ-40-42,,71304
Κωδ.Πρ.: 232739,24,ΛΑΡΙΣΑΣ,ΠΑΠΑΝΑΣΤΑΣΙΟΥ-100,,41222
Κωδ.Πρ.: 122779,24,ΒΟΙΩΤΙΑΣ,ΔΗΜΑΡΧΟΥ ΙΩΑΝΝΗ ΑΝΔΡΕΑΔΑΚΗ 18 & ΚΑΛΛΙΑΓΚΑΚΗ 18,,32100
Κωδ.Πρ.: 232747,24,ΚΑΡΔΙΤΣΑΣ,ΔΗΜΑΡΧΟΥ ΧΡΙΣΤΟΥ ΤΕΓΟΥ-2,,43100
Κωδ.Πρ.: 123334,24,ΙΩΑΝΝΙΝΩΝ,ΠΛ. ΔΗΜΟΚΡΑΤΙΑΣ-6,,45445
Κωδ.Πρ.: 122778,24,ΕΥΒΟΙΑΣ,Γ. ΠΑΠΑΝΔΡΕΟΥ,,34100
Κωδ.Πρ.: 122748,24,ΦΘΙΩΤΙΔΑΣ,ΑΙΝΙΑΝΩΝ-1-3,,35132
Κωδ.Πρ.: 233251,24,ΞΑΝΘΗΣ,ΔΡΑΜΑΣ-30,,67100
Κωδ.Πρ.: 233249,24,ΕΒΡΟΥ,ΛΕΩΦ. ΔΗΜΟΚΡΑΤΙΑΣ 60 & ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ 1,,68100
Κωδ.Πρ.: 232745,24,ΛΑΡΙΣΑΣ,31ης ΑΥΓΟΥΣΤΟΥ-4,,41222
Κωδ.Πρ.: 233240,24,ΕΒΡΟΥ,ΚΩΝ/ΝΟΥ ΠΑΛΑΙΟΛΟΓΟΥ-70,,68100
Κωδ.Πρ.: 122771,24,ΕΥΒΟΙΑΣ,ΠΑΠΑΠΟΣΤΟΛΟΥ-221,,34100
Κωδ.Πρ.: 232737,24,ΛΑΡΙΣΑΣ,23ης ΟΚΤΩΒΡΙΟΥ-53,,41221
Κωδ.Πρ.: 232733,24,ΚΑΡΔΙΤΣΑΣ,ΝΙΚΗΤΑΡΑ-22,,43100
Κωδ.Πρ.: 100514,24,ΒΟΙΩΤΙΑΣ,ΠΙΝΔΑΡΟΥ 72 & ΑΝΤΙΓΟΝΗΣ,,32200
Κωδ.Πρ.: 232732,24,ΜΑΓΝΗΣΙΑΣ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-202,,38221
Κωδ.Πρ.: 101209,24,ΘΕΣΠΡΩΤΙΑΣ,ΣΠΗΛΙΑΔΟΥ-16,,48100
Κωδ.Πρ.: 230448,24,ΚΑΒΑΛΑΣ,ΒΕΝΙΖΕΛΟΥ ΕΛ.-59,,65403
Κωδ.Πρ.: 122759,24,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΓΡΗΓΟΡΙΟΥ ΛΑΜΠΡΑΚΗ 30 & ΜΑΚΡΗ,,30100
Κωδ.Πρ.: 120437,24,ΜΕΣΣΗΝΙΑΣ,ΓΙΑΝΝΙΤΣΩΝ & ΜΕΣΣΗΝΗΣ 1,,24100
Κωδ.Πρ.: 100303,24,ΕΥΒΟΙΑΣ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-65,,34100
Κωδ.Πρ.: 233246,24,ΕΒΡΟΥ,ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ-76,,68100
Κωδ.Πρ.: 101121,24,ΗΡΑΚΛΕΙΟΥ,ΜΕΝΕΛΑΟΥ ΠΑΡΛΑΜΑ-40-42,,71304
Κωδ.Πρ.: 120444,24,ΚΟΡΙΝΘΙΑΣ,ΚΥΠΡΟΥ 16 & ΕΘΝ. ΑΝΕΞΑΡΤΗΣΙΑΣ,,20100
Κωδ.Πρ.: 122763,24,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΜΟΥΣΤΑΚΛΗ-13,,30200
Κωδ.Πρ.: 101390,24,ΕΒΡΟΥ,ΛΕΩΦ. ΔΗΜΟΚΡΑΤΙΑΣ-144,,68100
Κωδ.Πρ.: 232730,24,ΜΑΓΝΗΣΙΑΣ,2ας ΝΟΕΜΒΡΙΟΥ-85,,38333
Κωδ.Πρ.: 233243,24,ΞΑΝΘΗΣ,ΔΗΜΟΚΡΙΤΟΥ-33,,67100
Κωδ.Πρ.: 124465,24,ΡΕΘΥΜΝΟΥ,ΚΟΥΝΤΟΥΡΙΩΤOY-148-150,,74100
Κωδ.Πρ.: 231735,24,ΚΟΖΑΝΗΣ,ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ-3,,50100
Κωδ.Πρ.: 100257,24,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΑΘΗΝΩΝ-1,,30300
Κωδ.Πρ.: 232738,24,ΛΑΡΙΣΑΣ,ΚΥΡΙΑΚΙΔΗ Ν.-8,,56122
Κωδ.Πρ.: 120424,24,ΚΟΡΙΝΘΙΑΣ,ΚΑΛΟΓΕΡΟΠΟΥΛΟΥ-12,,20200
Κωδ.Πρ.: 123328,24,ΙΩΑΝΝΙΝΩΝ,ΙΩΑΝΝΙΝΩΝ-149,,45221
Κωδ.Πρ.: 231732,24,ΚΑΣΤΟΡΙΑΣ,ΧΙΛΙΟΔΕΝΔΡΟ,,52200
Κωδ.Πρ.: 232729,24,ΤΡΙΚΑΛΩΝ,ΚΟΝΔΥΛΗ-84,,42100
Κωδ.Πρ.: 232727,24,ΛΑΡΙΣΑΣ,6ης ΟΚΤΩΒΡΙΟΥ,,40200
Κωδ.Πρ.: 120421,24,ΑΧΑΪΑΣ,ΑΡΑΤΟΥ-17-19,,26221
Κωδ.Πρ.: 231730,24,ΚΟΖΑΝΗΣ,ΚΟΙΛΑ,,50100
Κωδ.Πρ.: 230409,24,ΚΑΒΑΛΑΣ,ΣΟΦ. ΒΕΝΙΖΕΛΟΥ-29,,65404
Κωδ.Πρ.: 231726,24,ΠΙΕΡΙΑΣ,ΤΕΡΖΟΠΟΥΛΟΥ-98,,60132
Κωδ.Πρ.: 229839,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΦΙΛΩΤΑ-1,,57200
Κωδ.Πρ.: 232724,24,ΜΑΓΝΗΣΙΑΣ,ΜΗΤΣΟΥ ΠΑΠΑΡΗΓΑ-27,,38445
Κωδ.Πρ.: 123320,24,ΙΩΑΝΝΙΝΩΝ,ΕΘΝ. ΑΝΤΙΣΤΑΣΗΣ-110,,45500
Κωδ.Πρ.: 232721,24,ΛΑΡΙΣΑΣ,ΛΑΡΙΣΗΣ-3,,40300
Κωδ.Πρ.: 233237,24,ΞΑΝΘΗΣ,ΒΑΣ. ΚΩΝΣΤΑΝΤΙΝΟΥ-44,,67100
Κωδ.Πρ.: 230407,24,ΔΡΑΜΑΣ,28ΗΣ ΟΚΤΩΒΡΙΟΥ-4,,66100
Κωδ.Πρ.: 231721,24,ΚΑΣΤΟΡΙΑΣ,ΜΕΣΟΠΟΤΑΜΙΑ,,52050
Κωδ.Πρ.: 122744,24,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΡΙΤΣΟΥ Ι.-8,,30100
Κωδ.Πρ.: 121997,24,ΑΧΑΪΑΣ,ΚΑΠΟΔΙΣΤΡΙΟΥ & ΒΑΣΙΛΕΙΑΔΟΥ 42,,26222
Κωδ.Πρ.: 232765,24,ΜΑΓΝΗΣΙΑΣ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-35,,38221
Κωδ.Πρ.: 121996,24,ΑΧΑΪΑΣ,ΕΓΛΥΚΑΔΟΣ-140,,26335
Κωδ.Πρ.: 124459,24,ΗΡΑΚΛΕΙΟΥ,ΑΒΕΡΩΦ-19,,71201
Κωδ.Πρ.: 122740,24,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΚΟΣΜΑ ΑΙΤΩΛΟΥ-115,,30005
Κωδ.Πρ.: 230405,24,ΔΡΑΜΑΣ,Γ. ΠΑΠΑΝΔΡΕΟΥ-38,,66132
Κωδ.Πρ.: 121994,24,ΑΡΚΑΔΙΑΣ,ΚΑΛΑΜΑΤΑΣ-89,,22100
Κωδ.Πρ.: 233233,24,ΡΟΔΟΠΗΣ,ΣΟΦΙΑΣ ΒΕΜΠΟ-12,,69100
Κωδ.Πρ.: 123317,24,ΙΩΑΝΝΙΝΩΝ,ΠΥΡΣΙΝΕΛΛΑ-14,,45332
Κωδ.Πρ.: 123319,24,ΑΡΤΑΣ,ΚΡΥΣΤΑΛΛΗ-25Α,,47100
Κωδ.Πρ.: 121987,24,ΑΧΑΪΑΣ,ΕΡΜΟΥ-66,,26221
Κωδ.Πρ.: 233232,24,ΕΒΡΟΥ,ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ-198,,68200
Κωδ.Πρ.: 233231,24,ΕΒΡΟΥ,ΔΗΜΟΚΡΑΤΙΑΣ-38,,68300
Κωδ.Πρ.: 231713,24,ΠΙΕΡΙΑΣ,ΚΑΣΣΑΝΔΡΟΥ-1,,60100
Κωδ.Πρ.: 121984,24,ΑΧΑΪΑΣ,ΚΟΡΙΝΘΟΥ-1,,26223
Κωδ.Πρ.: 229825,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,Λ. ΝΙΚΗΣ-19,,57014
Κωδ.Πρ.: 231711,24,ΚΟΖΑΝΗΣ,Ι. ΧΡΗΣΤΙΔΗ-11,,50200
Κωδ.Πρ.: 231702,24,ΠΙΕΡΙΑΣ,ΝΙΚ. ΔΙΑΜΑΝΤΗ-3,,60100
Κωδ.Πρ.: 123315,24,ΘΕΣΠΡΩΤΙΑΣ,ΕΘΝ. ΑΝΤΙΣΤΑΣΗΣ-78,,46100
Κωδ.Πρ.: 233230,24,ΕΒΡΟΥ,ΕΥΡΙΠΙΔΟΥ-88,,68200
Κωδ.Πρ.: 231707,24,ΗΜΑΘΙΑΣ,ΒΕΤΣΟΠΟΥΛΟΥ-32,,59300
Κωδ.Πρ.: 123313,24,ΙΩΑΝΝΙΝΩΝ,ΓΙΟΣΕΦ ΕΛΙΓΙΑ & ΑΡΣΑΚΗ,,45221
Κωδ.Πρ.: 123310,24,ΙΩΑΝΝΙΝΩΝ,Ν. ΖΕΡΒΑ-2,,45332
Κωδ.Πρ.: 231705,24,ΚΟΖΑΝΗΣ,ΛΑΓΟΘΗΡΙΑΝΟΥ-ΜΑΚΕΔΟΝΟΜΑΧΩΝ-ΘΕΟΛΟΓΙΔΗ,,50200
Κωδ.Πρ.: 124454,24,ΗΡΑΚΛΕΙΟΥ,ΟΥΛΩΦ ΠΑΛΜΕ-100,,71410
Κωδ.Πρ.: 100514,24,ΒΟΙΩΤΙΑΣ,ΠΙΝΔΑΡΟΥ 72 & ΑΝΤΙΓΟΝΗΣ,,32200
Κωδ.Πρ.: 122736,24,ΒΟΙΩΤΙΑΣ,ΠΑΠΑΣΠΥΡΟΥ Δ. 13Β & ΦΙΛΟΛΑΟΥ 1,,32100
Κωδ.Πρ.: 123308,24,ΑΡΤΑΣ,ΣΚΟΥΦΑ-17,,47132
Κωδ.Πρ.: 122729,24,ΒΟΙΩΤΙΑΣ,ΤΑΝΑΓΡΑΣ-24,,32009
Κωδ.Πρ.: 121979,24,ΑΧΑΪΑΣ,ΔΗΜΟΚΡΑΤΙΑΣ-84,,26500
Κωδ.Πρ.: 231700,24,ΠΕΛΛΑΣ,25ης ΜΑΡΤΙΟΥ-6,,58200
Κωδ.Πρ.: 230396,24,ΔΡΑΜΑΣ,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ-15,,66100
Κωδ.Πρ.: 231701,24,ΠΙΕΡΙΑΣ,447ο ΧΛΜ Ε.Ο. ΑΘΗΝΩΝ - ΘΕΣ/ΝΙΚΗΣ,,60062
Κωδ.Πρ.: 121976,24,ΑΧΑΪΑΣ,ΚΟΡΙΝΘΟΥ-360,,26223
